Country,Year,Fueltype,Sector,CO2_Mt
Nigeria,2015,Biomass,"Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2016,Biomass,"Production of Electricity, Heat, Gas and Tap Water",17.71865295
Nigeria,2017,Biomass,"Production of Electricity, Heat, Gas and Tap Water",55.66146386
Nigeria,2018,Biomass,"Production of Electricity, Heat, Gas and Tap Water",48.75536564
Nigeria,2019,Biomass,"Production of Electricity, Heat, Gas and Tap Water",49.90052586
Nigeria,2010,Coal,"Production of Electricity, Heat, Gas and Tap Water",0.004686603
Nigeria,2011,Coal,"Production of Electricity, Heat, Gas and Tap Water",0.003946613
Nigeria,2012,Coal,"Production of Electricity, Heat, Gas and Tap Water",0.006166582
Nigeria,2013,Coal,"Production of Electricity, Heat, Gas and Tap Water",0.005426593
Nigeria,2014,Coal,"Production of Electricity, Heat, Gas and Tap Water",0.005919919
Nigeria,2015,Coal,"Production of Electricity, Heat, Gas and Tap Water",0.006830591
Nigeria,2016,Coal,"Production of Electricity, Heat, Gas and Tap Water",0.006540259
Nigeria,2017,Coal,"Production of Electricity, Heat, Gas and Tap Water",0.007115396
Nigeria,2018,Coal,"Production of Electricity, Heat, Gas and Tap Water",0.006703437
Nigeria,2019,Coal,"Production of Electricity, Heat, Gas and Tap Water",0.006860886
Nigeria,2010,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2011,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2012,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2013,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2014,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2015,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0.851617631
Nigeria,2016,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2017,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2018,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2019,"Crude, NGL, Ref Feeds.","Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2010,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",10.0525461
Nigeria,2011,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",11.04590535
Nigeria,2012,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",11.92238285
Nigeria,2013,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",12.20076207
Nigeria,2014,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",13.23295291
Nigeria,2015,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2016,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",13.12847334
Nigeria,2017,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",12.58185724
Nigeria,2018,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",14.82651801
Nigeria,2019,Natural gas,"Production of Electricity, Heat, Gas and Tap Water",15.1747615
Nigeria,2010,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.050981718
Nigeria,2011,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.056336248
Nigeria,2012,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.072533805
Nigeria,2013,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.076489022
Nigeria,2014,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.08100927
Nigeria,2015,Oil products,"Production of Electricity, Heat, Gas and Tap Water",1.313463551
Nigeria,2016,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.089266297
Nigeria,2017,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.197854438
Nigeria,2018,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.111969136
Nigeria,2019,Oil products,"Production of Electricity, Heat, Gas and Tap Water",0.114599054
Nigeria,2010,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2011,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2012,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2013,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2014,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2015,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2016,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2017,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2018,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2019,Others,"Production of Electricity, Heat, Gas and Tap Water",0
Nigeria,2010,Biomass,Residential,709.4542443
Nigeria,2011,Biomass,Residential,787.1294038
Nigeria,2012,Biomass,Residential,866.5129787
Nigeria,2013,Biomass,Residential,826.8197108
Nigeria,2014,Biomass,Residential,846.9772349
Nigeria,2015,Biomass,Residential,395.9733602
Nigeria,2016,Biomass,Residential,417.3744448
Nigeria,2017,Biomass,Residential,831.5689277
Nigeria,2018,Biomass,Residential,857.4497911
Nigeria,2019,Biomass,Residential,877.5894697
Nigeria,2010,Coal,Residential,0
Nigeria,2011,Coal,Residential,0
Nigeria,2012,Coal,Residential,0
Nigeria,2013,Coal,Residential,0
Nigeria,2014,Coal,Residential,0
Nigeria,2015,Coal,Residential,0
Nigeria,2016,Coal,Residential,0
Nigeria,2017,Coal,Residential,0
Nigeria,2018,Coal,Residential,0
Nigeria,2019,Coal,Residential,0
Nigeria,2010,"Crude, NGL, Ref Feeds.",Residential,0
Nigeria,2011,"Crude, NGL, Ref Feeds.",Residential,0
Nigeria,2012,"Crude, NGL, Ref Feeds.",Residential,0
Nigeria,2013,"Crude, NGL, Ref Feeds.",Residential,0
Nigeria,2014,"Crude, NGL, Ref Feeds.",Residential,0
Nigeria,2015,"Crude, NGL, Ref Feeds.",Residential,0
Nigeria,2016,"Crude, NGL, Ref Feeds.",Residential,0
Nigeria,2017,"Crude, NGL, Ref Feeds.",Residential,0
Nigeria,2018,"Crude, NGL, Ref Feeds.",Residential,0
Nigeria,2019,"Crude, NGL, Ref Feeds.",Residential,0
Nigeria,2010,Natural gas,Residential,0
Nigeria,2011,Natural gas,Residential,0
Nigeria,2012,Natural gas,Residential,0
Nigeria,2013,Natural gas,Residential,0
Nigeria,2014,Natural gas,Residential,0
Nigeria,2015,Natural gas,Residential,0
Nigeria,2016,Natural gas,Residential,0
Nigeria,2017,Natural gas,Residential,0
Nigeria,2018,Natural gas,Residential,0
Nigeria,2019,Natural gas,Residential,0
Nigeria,2010,Oil products,Residential,1.761956213
Nigeria,2011,Oil products,Residential,2.37244533
Nigeria,2012,Oil products,Residential,1.580622812
Nigeria,2013,Oil products,Residential,1.598756152
Nigeria,2014,Oil products,Residential,1.589689482
Nigeria,2015,Oil products,Residential,0
Nigeria,2016,Oil products,Residential,1.75893399
Nigeria,2017,Oil products,Residential,5.113601909
Nigeria,2018,Oil products,Residential,1.994667411
Nigeria,2019,Oil products,Residential,2.041517922
Nigeria,2010,Others,Residential,0
Nigeria,2011,Others,Residential,0
Nigeria,2012,Others,Residential,0
Nigeria,2013,Others,Residential,0
Nigeria,2014,Others,Residential,0
Nigeria,2015,Others,Residential,0
Nigeria,2016,Others,Residential,0
Nigeria,2017,Others,Residential,0
Nigeria,2018,Others,Residential,0
Nigeria,2019,Others,Residential,0
Nigeria,2010,Biomass,"Textile, Garments and Leather",0
Nigeria,2011,Biomass,"Textile, Garments and Leather",0
Nigeria,2012,Biomass,"Textile, Garments and Leather",0
Nigeria,2013,Biomass,"Textile, Garments and Leather",0
Nigeria,2014,Biomass,"Textile, Garments and Leather",0
Nigeria,2015,Biomass,"Textile, Garments and Leather",0
Nigeria,2016,Biomass,"Textile, Garments and Leather",0
Nigeria,2017,Biomass,"Textile, Garments and Leather",0
Nigeria,2018,Biomass,"Textile, Garments and Leather",0
Nigeria,2019,Biomass,"Textile, Garments and Leather",0
Nigeria,2010,Coal,"Textile, Garments and Leather",0
Nigeria,2011,Coal,"Textile, Garments and Leather",0
Nigeria,2012,Coal,"Textile, Garments and Leather",0
Nigeria,2013,Coal,"Textile, Garments and Leather",0
Nigeria,2014,Coal,"Textile, Garments and Leather",0
Nigeria,2015,Coal,"Textile, Garments and Leather",0
Nigeria,2016,Coal,"Textile, Garments and Leather",0
Nigeria,2017,Coal,"Textile, Garments and Leather",0
Nigeria,2018,Coal,"Textile, Garments and Leather",0
Nigeria,2019,Coal,"Textile, Garments and Leather",0
Nigeria,2010,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Nigeria,2011,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Nigeria,2012,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Nigeria,2013,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Nigeria,2014,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Nigeria,2015,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Nigeria,2016,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Nigeria,2017,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Nigeria,2018,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Nigeria,2019,"Crude, NGL, Ref Feeds.","Textile, Garments and Leather",0
Nigeria,2010,Natural gas,"Textile, Garments and Leather",0
Nigeria,2011,Natural gas,"Textile, Garments and Leather",0
Nigeria,2012,Natural gas,"Textile, Garments and Leather",0
Nigeria,2013,Natural gas,"Textile, Garments and Leather",0
Nigeria,2014,Natural gas,"Textile, Garments and Leather",0
Nigeria,2015,Natural gas,"Textile, Garments and Leather",0
Nigeria,2016,Natural gas,"Textile, Garments and Leather",0
Nigeria,2017,Natural gas,"Textile, Garments and Leather",0
Nigeria,2018,Natural gas,"Textile, Garments and Leather",0
Nigeria,2019,Natural gas,"Textile, Garments and Leather",0
Nigeria,2010,Oil products,"Textile, Garments and Leather",0
Nigeria,2011,Oil products,"Textile, Garments and Leather",0
Nigeria,2012,Oil products,"Textile, Garments and Leather",0
Nigeria,2013,Oil products,"Textile, Garments and Leather",0
Nigeria,2014,Oil products,"Textile, Garments and Leather",0
Nigeria,2015,Oil products,"Textile, Garments and Leather",0
Nigeria,2016,Oil products,"Textile, Garments and Leather",0
Nigeria,2017,Oil products,"Textile, Garments and Leather",0
Nigeria,2018,Oil products,"Textile, Garments and Leather",0
Nigeria,2019,Oil products,"Textile, Garments and Leather",0
Nigeria,2010,Others,"Textile, Garments and Leather",0
Nigeria,2011,Others,"Textile, Garments and Leather",0
Nigeria,2012,Others,"Textile, Garments and Leather",0
Nigeria,2013,Others,"Textile, Garments and Leather",0
Nigeria,2014,Others,"Textile, Garments and Leather",0
Nigeria,2015,Others,"Textile, Garments and Leather",0
Nigeria,2016,Others,"Textile, Garments and Leather",0
Nigeria,2017,Others,"Textile, Garments and Leather",0
Nigeria,2018,Others,"Textile, Garments and Leather",0
Nigeria,2019,Others,"Textile, Garments and Leather",0
Nigeria,2010,Biomass,Total sector,793.1725159
Nigeria,2011,Biomass,Total sector,882.1551936
Nigeria,2012,Biomass,Total sector,980.6984832
Nigeria,2013,Biomass,Total sector,887.982163
Nigeria,2014,Biomass,Total sector,934.3018319
Nigeria,2015,Biomass,Total sector,395.9733602
Nigeria,2016,Biomass,Total sector,458.169152
Nigeria,2017,Biomass,Total sector,932.8687765
Nigeria,2018,Biomass,Total sector,948.9077465
Nigeria,2019,Biomass,Total sector,971.1955787
Nigeria,2010,Coal,Total sector,0.075202735
Nigeria,2011,Coal,Total sector,0.063328619
Nigeria,2012,Coal,Total sector,0.098950968
Nigeria,2013,Coal,Total sector,0.087076851
Nigeria,2014,Coal,Total sector,0.094992929
Nigeria,2015,Coal,Total sector,0.118741161
Nigeria,2016,Coal,Total sector,0.094992929
Nigeria,2017,Coal,Total sector,0.094992929
Nigeria,2018,Coal,Total sector,0.094992929
Nigeria,2019,Coal,Total sector,0.097224111
Nigeria,2010,"Crude, NGL, Ref Feeds.",Total sector,0
Nigeria,2011,"Crude, NGL, Ref Feeds.",Total sector,0
Nigeria,2012,"Crude, NGL, Ref Feeds.",Total sector,0
Nigeria,2013,"Crude, NGL, Ref Feeds.",Total sector,0
Nigeria,2014,"Crude, NGL, Ref Feeds.",Total sector,0
Nigeria,2015,"Crude, NGL, Ref Feeds.",Total sector,14.80429205
Nigeria,2016,"Crude, NGL, Ref Feeds.",Total sector,0
Nigeria,2017,"Crude, NGL, Ref Feeds.",Total sector,0
Nigeria,2018,"Crude, NGL, Ref Feeds.",Total sector,0
Nigeria,2019,"Crude, NGL, Ref Feeds.",Total sector,0
Nigeria,2010,Natural gas,Total sector,11.38631085
Nigeria,2011,Natural gas,Total sector,16.6956976
Nigeria,2012,Natural gas,Total sector,16.35065788
Nigeria,2013,Natural gas,Total sector,16.93276571
Nigeria,2014,Natural gas,Total sector,18.69786688
Nigeria,2015,Natural gas,Total sector,0
Nigeria,2016,Natural gas,Total sector,17.96084325
Nigeria,2017,Natural gas,Total sector,17.17218103
Nigeria,2018,Natural gas,Total sector,19.85504092
Nigeria,2019,Natural gas,Total sector,20.32139375
Nigeria,2010,Oil products,Total sector,36.14276905
Nigeria,2011,Oil products,Total sector,33.53156807
Nigeria,2012,Oil products,Total sector,35.74383557
Nigeria,2013,Oil products,Total sector,34.78881299
Nigeria,2014,Oil products,Total sector,31.46134508
Nigeria,2015,Oil products,Total sector,23.0897864
Nigeria,2016,Oil products,Total sector,55.95948756
Nigeria,2017,Oil products,Total sector,61.08820058
Nigeria,2018,Oil products,Total sector,48.7303293
Nigeria,2019,Oil products,Total sector,49.87490148
Nigeria,2010,Others,Total sector,0
Nigeria,2011,Others,Total sector,0
Nigeria,2012,Others,Total sector,0
Nigeria,2013,Others,Total sector,0
Nigeria,2014,Others,Total sector,0
Nigeria,2015,Others,Total sector,0
Nigeria,2016,Others,Total sector,0
Nigeria,2017,Others,Total sector,0
Nigeria,2018,Others,Total sector,0
Nigeria,2019,Others,Total sector,0
Nigeria,2010,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2011,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2012,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2013,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2014,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2015,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2016,Biomass,"Transportation, Storage, Post and Telecommunication Services",2.599949529
Nigeria,2017,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2018,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2019,Biomass,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2010,Coal,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2011,Coal,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2012,Coal,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2013,Coal,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2014,Coal,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2015,Coal,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2016,Coal,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2017,Coal,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2018,Coal,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2019,Coal,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2010,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2011,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2012,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2013,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2014,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2015,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2016,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2017,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2018,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2019,"Crude, NGL, Ref Feeds.","Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2010,Natural gas,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2011,Natural gas,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2012,Natural gas,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2013,Natural gas,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2014,Natural gas,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2015,Natural gas,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2016,Natural gas,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2017,Natural gas,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2018,Natural gas,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2019,Natural gas,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2010,Oil products,"Transportation, Storage, Post and Telecommunication Services",28.45121062
Nigeria,2011,Oil products,"Transportation, Storage, Post and Telecommunication Services",25.64658735
Nigeria,2012,Oil products,"Transportation, Storage, Post and Telecommunication Services",26.40214319
Nigeria,2013,Oil products,"Transportation, Storage, Post and Telecommunication Services",24.83360927
Nigeria,2014,Oil products,"Transportation, Storage, Post and Telecommunication Services",22.06827491
Nigeria,2015,Oil products,"Transportation, Storage, Post and Telecommunication Services",0.256888985
Nigeria,2016,Oil products,"Transportation, Storage, Post and Telecommunication Services",52.13115169
Nigeria,2017,Oil products,"Transportation, Storage, Post and Telecommunication Services",49.88784085
Nigeria,2018,Oil products,"Transportation, Storage, Post and Telecommunication Services",45.23361689
Nigeria,2019,Oil products,"Transportation, Storage, Post and Telecommunication Services",46.2960587
Nigeria,2010,Others,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2011,Others,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2012,Others,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2013,Others,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2014,Others,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2015,Others,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2016,Others,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2017,Others,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2018,Others,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2019,Others,"Transportation, Storage, Post and Telecommunication Services",0
Nigeria,2010,Biomass,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2011,Biomass,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2012,Biomass,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2013,Biomass,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2014,Biomass,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2015,Biomass,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2016,Biomass,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2017,Biomass,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2018,Biomass,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2019,Biomass,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2010,Coal,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2011,Coal,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2012,Coal,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2013,Coal,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2014,Coal,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2015,Coal,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2016,Coal,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2017,Coal,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2018,Coal,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2019,Coal,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2010,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Nigeria,2011,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Nigeria,2012,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Nigeria,2013,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Nigeria,2014,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Nigeria,2015,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Nigeria,2016,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Nigeria,2017,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Nigeria,2018,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Nigeria,2019,"Crude, NGL, Ref Feeds.","Wholesale, Retail Trade and Catering Services",0
Nigeria,2010,Natural gas,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2011,Natural gas,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2012,Natural gas,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2013,Natural gas,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2014,Natural gas,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2015,Natural gas,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2016,Natural gas,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2017,Natural gas,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2018,Natural gas,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2019,Natural gas,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2010,Oil products,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2011,Oil products,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2012,Oil products,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2013,Oil products,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2014,Oil products,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2015,Oil products,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2016,Oil products,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2017,Oil products,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2018,Oil products,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2019,Oil products,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2010,Others,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2011,Others,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2012,Others,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2013,Others,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2014,Others,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2015,Others,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2016,Others,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2017,Others,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2018,Others,"Wholesale, Retail Trade and Catering Services",0
Nigeria,2019,Others,"Wholesale, Retail Trade and Catering Services",0
Paraguay,2010,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",1.086035977
Paraguay,2011,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",1.203915259
Paraguay,2012,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",1.202477803
Paraguay,2013,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",1.078894838
Paraguay,2014,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",0.956274194
Paraguay,2015,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",0.928272138
Paraguay,2016,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",0.992090324
Paraguay,2017,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",1.565207752
Paraguay,2018,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",1.589375608
Paraguay,2019,Biomass,"Agriculture, forestry, hunting, fishing and husbandry",1.54365062
Paraguay,2010,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0.00024393
Paraguay,2011,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0.001771791
Paraguay,2012,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0.002473009
Paraguay,2013,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0.000254457
Paraguay,2014,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0.00045215
Paraguay,2015,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0.004876691
Paraguay,2016,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0.005811154
Paraguay,2017,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0.00160196
Paraguay,2018,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0.006277821
Paraguay,2019,Coal,"Agriculture, forestry, hunting, fishing and husbandry",0.001876186
Paraguay,2010,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0.000622115
Paraguay,2011,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0.000695193
Paraguay,2012,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0.000694363
Paraguay,2013,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0.000599043
Paraguay,2014,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0.000512515
Paraguay,2015,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0.000487743
Paraguay,2016,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0.000511058
Paraguay,2017,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0.000516078
Paraguay,2018,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0.000510985
Paraguay,2019,Natural gas,"Agriculture, forestry, hunting, fishing and husbandry",0.000499305
Paraguay,2010,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",0.08116317
Paraguay,2011,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",0.082114484
Paraguay,2012,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",0.148721895
Paraguay,2013,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",0.061743496
Paraguay,2014,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",0.062794455
Paraguay,2015,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",0.061466764
Paraguay,2016,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",0.068050387
Paraguay,2017,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",0.077622071
Paraguay,2018,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",0.086706576
Paraguay,2019,Oil products,"Agriculture, forestry, hunting, fishing and husbandry",0.079241324
Paraguay,2010,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",0
Paraguay,2011,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",0
Paraguay,2012,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",0
Paraguay,2013,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",0
Paraguay,2014,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",0
Paraguay,2015,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",0
Paraguay,2016,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",0
Paraguay,2017,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",0
Paraguay,2018,Biomass,"Coal Mining, Petroleum and Natural Gas Extraction",0
